routenum,ord,stationid,arsid,arsid2
405,90,한남동하이페리온,3324,03324
405,91,보광신동아아파트삼성리버빌아파트,3276,03276
405,92,동빙고동,3275,03275
405,93,서빙고동주민센터,3273,03273
405,94,서빙고초등학교,3268,03268
405,95,서빙고동금호베스트빌,3323,03323
405,96,한강중학교앞,3156,03156
405,97,반포한강공원.플로팅아일랜드,22404,022404
405,98,서울지방조달청.서울성모병원,22212,022212
405,99,서울중앙지방검찰청대검찰청,22138,022138
405,100,서초역,22379,022379
405,101,서초동삼성아파트,22142,022142
405,102,서초아트자이아파트,22141,022141
405,103,서초3동주민센터,22143,022143
405,104,남부터미널,22154,022154
405,105,서울시인재개발원입구,22111,022111
405,106,서초구청,22130,022130
405,107,양재역,22289,022289
405,108,일동제약사거리,22291,022291
405,109,시민의숲,22294,022294
405,110,AT센터.양재꽃시장,22298,022298
405,111,소비자보호원앞,22378,022378
406,1,구룡마을,23458,023458
406,2,개포주공1단지,23338,023338
406,3,개포주공1단지아파트,23459,023459
406,4,하나은행사거리,23339,023339
406,5,현대아파트경남아파트,23340,023340
406,6,매봉삼성아파트SK리더스뷰,23316,023316
406,7,매봉역양재최의원,23317,023317
406,8,양재역.말죽거리,23318,023318
406,9,서초구청,22129,022129
406,10,서울시인재개발원입구,22110,022110
406,11,남부터미널,22153,022153
406,12,예술의전당,22152,022152
406,13,방배동래미안아트힐.국립국악원,22253,022253
406,14,경남임광아파트,22244,022244
406,15,방배3동주민센터,22246,022246
406,16,방배역(구방림시장),22229,022229
406,17,내방역2번출구,22230,022230
406,18,방배열린문화센터(방배4동주민센터),22268,022268
406,19,방배프라자,22222,022222
406,20,방배동삼호아파트,22223,022223
406,21,구반포역.심산문화센터,22024,022024
406,22,신반포역,22022,022022
406,23,반포대교남단 한강시민공원입구,22382,022382
406,24,한강중학교,3155,03155
406,25,용산구청.크라운호텔,3153,03153
406,26,국군재정관리단,3152,03152
406,27,이태원동남산대림아파트.용산동아파트,3149,03149
406,28,용암초등학교입구.이태원주공아파트,3148,03148
406,29,남산3호터널,2148,02148
406,30,롯데영프라자,2142,02142
406,31,우리은행종로지점,2139,02139
406,32,조계사,1201,01201
406,33,풍문여고.덕성여중고,1130,01130
406,34,세종문화회관,1126,01126
406,35,시청앞.신한은행본점,2131,02131
406,36,서울역버스환승센터,2005,02005
406,37,숭례문,2122,02122
406,38,남대문시장.신한은행,2219,02219
406,39,신세계앞,2144,02144
406,40,남산3호터널,2147,02147
406,41,용산한신아파트,3150,03150
406,42,해방촌,3151,03151
406,43,용산구청.크라운호텔,3154,03154
406,44,한강중학교앞,3156,03156
406,45,반포대교남단 한강시민공원입구,22381,022381
406,46,신반포역,22021,022021
406,47,구반포역,22023,022023
406,48,삼호아파트,22221,022221
406,49,방배프라자,22224,022224
406,50,방배열린문화센터(방배4동주민센터),22269,022269
406,51,내방역,22231,022231
406,52,방림시장,22232,022232
406,53,방배3동주민센터,22247,022247
406,54,방배동경남아파트,22245,022245
406,55,방배동래미안아트힐.국립국악원,22262,022262
406,56,예술의전당,22151,022151
406,57,남부터미널,22154,022154
406,58,서울시인재개발원입구,22111,022111
406,59,서초구청,22130,022130
406,60,양재역.양재1동주민센터,22270,022270
406,61,매봉역,23323,023323
406,62,도곡개포한신아파트,23324,023324
406,63,도곡동개포한신아파트,23325,023325
406,64,현대아파트,23363,023363
406,65,개포시영아파트후문,23444,023444
406,66,개포시영아파트정문,23364,023364
406,67,개포우성아파트,23445,023445
406,68,구룡산입구,23366,023366
407,1,송파공영차고지(가상),24696,024696
407,2,복정삼거리,48092,048092
407,3,안골.복정고등학교앞,48071,048071
407,4,꽃마을,48603,048603
407,5,명문가든,48602,048602
407,6,산성역신흥주공아파트후문,48011,048011
407,7,산성동주민센터,48002,048002
407,8,수정구보건소.성남혜은학교,48051,048051
407,9,성남세무서.미도아파트,48047,048047
407,10,단대쇼핑,49030,049030
407,11,금광1.2동주민센터.중원어린이도서관,49031,049031
407,12,신구대학.향군회관,49028,049028
407,13,하원초등학교.신구대학,48635,048635
407,14,숭신여자중고교.래미안금광아파트,48639,048639
407,15,하원초등학교,48634,048634
407,16,신구대학,48636,048636
407,17,신구대학.향군회관,49027,049027
407,18,금광1.2동주민센터.중원어린이도서관,49041,049041
407,19,단대쇼핑,49032,049032
407,20,단대오거리역.세이브존,48005,048005
407,21,성남우체국,48016,048016
407,22,신흥역.종합시장,48017,048017
407,23,구시청.신흥1동주민센터,48028,048028
407,24,중앙시장,48031,048031
407,25,통계청.태평역,48024,048024
407,26,성남수정경찰서,48021,048021
407,27,수진리고개.태평고개,48023,048023
407,28,가천대역.가천대학교,48019,048019
407,29,복정파출소,48067,048067
407,30,동서울대학교,48065,048065
407,31,복정초등학교,48070,048070
407,32,복정동주민센터,48058,048058
407,33,삼일자동차학원.강남자동차검사소,23419,023419
407,34,광연자동차학원앞,23420,023420
407,35,세곡동,23421,023421
407,36,은곡마을,23412,023412
407,37,은곡마을진입로,23434,023434
407,38,LH푸르지오,23437,023437
407,39,헌인마을.서울농업기술센타,22337,022337
407,40,헌인릉.강남서초예비군훈련장,22334,022334
407,41,서울특별시어린이병원.강동-송파예비군,22332,022332
407,42,안골마을,22330,022330
407,43,탑성마을,22328,022328
407,44,내곡동주민센터,22326,022326
407,45,코트라,22302,022302
407,46,양재2동주민센터.양재꽃시장,22293,022293
407,47,언남고교,22295,022295
407,48,교육개발원입구,22002,022002
407,49,양재역,22004,022004
407,50,뱅뱅사거리,22006,022006
407,51,우성아파트,22008,022008
407,52,강남역,22010,022010
407,53,신논현역.구교보타워사거리,22012,022012
407,54,논현역,22014,022014
407,55,신사역,22016,022016
407,56,한남대교전망카페,23531,023531
407,57,한남5거리,3166,03166
407,58,순천향대학병원,3162,03162
407,59,서울중부기술교육원.블루스퀘어,3160,03160
407,60,버티고개,2237,02237
407,61,송도병원앞,2197,02197
407,62,약수역,2196,02196
407,63,장충체육관앞,2201,02201
407,64,장충동동국대입구,2203,02203
407,65,을지로6가.국립중앙의료원,2172,02172
407,66,방산시장,2167,02167
407,67,종로5가,1212,01212
407,68,종로6가.종로신진시장,1216,01216
407,69,종로6가,1210,01210
407,70,동대문역사문화공원,2173,02173
407,71,광희동,2170,02170
407,72,장충동동국대입구,2204,02204
407,73,장충체육관앞,2202,02202
407,74,약수역,2195,02195
407,75,송도병원앞,2198,02198
407,76,버티고개,2236,02236
407,77,장충단길입구,3158,03158
407,78,서울시중부기술교육원.블루스퀘어,3161,03161
407,79,순천향대학병원,3165,03165
407,80,신사역,22015,022015
407,81,논현역,22013,022013
407,82,신논현역.구교보타워사거리,22011,022011
407,83,강남역,22009,022009
407,84,우성아파트,22007,022007
407,85,뱅뱅사거리,22005,022005
407,86,양재역,22003,022003
407,87,교육개발원입구,22001,022001
407,88,시민의숲,22294,022294
407,89,AT센터.양재꽃시장,22298,022298
407,90,하나로마트코트라,22301,022301
407,91,내곡동주민센터,22325,022325
407,92,탑성마을,22327,022327
407,93,안골마을,22329,022329
407,94,서울특별시어린이병원.강동-송파예비군,22331,022331
407,95,헌인릉.강남서초예비군훈련장,22333,022333
407,96,헌인농장,22335,022335
407,97,헌인마을.서울농업기술센타,22336,022336
407,98,LH푸르지오,23439,023439
407,99,은곡마을,23413,023413
407,100,은곡마을입구.리엔파크2단지,23537,023537
407,101,대왕초등학교,23414,023414
407,102,광연자동차학원앞,23417,023417
407,103,삼일자동차학원.강남자동차검사소,23418,023418
407,104,장지동,24340,024340
407,105,복정동주민센터,48068,048068
407,106,동서울대학교,48066,048066
407,107,복정파출소,48059,048059
407,108,가천대역.가천대학교,48069,048069
407,109,수진리고개.태평고개,48020,048020
407,110,통계청.태평역,48027,048027
407,111,중앙시장.농협,48032,048032
407,112,구시청.신흥1동주민센터,48030,048030
407,113,신흥역.종합시장,49021,049021
407,114,성남우체국,49023,049023
407,115,단대오거리역.(구)종점,48003,048003
407,116,단대쇼핑,49030,049030
407,117,금광1.2동주민센터.중원어린이도서관,49031,049031
407,118,신구대학.향군회관,49028,049028
407,119,하원초등학교.신구대학,48635,048635
407,120,숭신여자중고교.래미안금광아파트,48639,048639
407,121,하원초등학교,48634,048634
407,122,신구대학,48636,048636
407,123,신구대학.향군회관,49027,049027
407,124,금광1.2동주민센터.중원어린이도서관,49041,049041
407,125,단대쇼핑,49032,049032
407,126,성남세무서.미도아파트,48044,048044
407,127,수정구보건소.성남혜은학교,48050,048050
407,128,산성동주민센터,48052,048052
407,129,산성역신흥주공아파트후문,48009,048009
407,130,명문가든,48601,048601
407,131,창곡동,48073,048073
407,132,안골.복정고등학교앞,48060,048060
407,133,복정삼거리,48616,048616
407,134,송파공영차고지(가상),24731,024731
408,1,송파공영차고지(가상),24696,024696
408,2,복정역3번출구,24435,024435
408,3,삼일자동차학원.강남자동차검사소,23419,023419
408,4,광연자동차학원앞,23420,023420
408,5,세곡동,23421,023421
408,6,은곡마을,23412,023412
408,7,은곡마을진입로,23434,023434
408,8,LH푸르지오,23437,023437
408,9,헌인마을.서울농업기술센타,22337,022337
408,10,헌인릉.강남서초예비군훈련장,22334,022334
408,11,서울특별시어린이병원.강동-송파예비군,22332,022332
408,12,안골마을,22330,022330
408,13,탑성마을,22328,022328
408,14,내곡동주민센터,22326,022326
408,15,코트라,22302,022302
408,16,양재2동주민센터.양재꽃시장,22293,022293
408,17,언남고교,22295,022295
408,18,교육개발원입구,22002,022002
408,19,양재역,22004,022004
408,20,뱅뱅사거리,22006,022006
408,21,우성아파트,22008,022008
408,22,강남역,22010,022010
408,23,신논현역.구교보타워사거리,22012,022012
408,24,논현역,22014,022014
408,25,신사역,22016,022016
408,26,한남대교전망카페,23531,023531
408,27,한남5거리,3166,03166
408,28,순천향대학병원,3162,03162
408,29,서울백병원평화방송,2002,02002
408,30,종로2가,1193,01193
408,31,종로1가,1190,01190
408,32,세종문화회관,1126,01126
408,33,시청앞.신한은행본점,2131,02131
408,34,서울역버스환승센터,2005,02005
408,35,숭례문,2122,02122
408,36,남대문시장.신한은행,2219,02219
408,37,롯데영프라자,2142,02142
408,38,을지로입구(외환은행본점),2156,02156
408,39,중앙시네마.백병원,2001,02001
408,40,순천향대학병원,3165,03165
408,41,신사역,22015,022015
408,42,논현역,22013,022013
408,43,신논현역.구교보타워사거리,22011,022011
408,44,강남역,22009,022009
408,45,우성아파트,22007,022007
408,46,뱅뱅사거리,22005,022005
408,47,양재역,22003,022003
408,48,교육개발원입구,22001,022001
408,49,시민의숲,22294,022294
408,50,AT센터.양재꽃시장,22298,022298
408,51,하나로마트코트라,22301,022301
408,52,내곡동주민센터,22325,022325
408,53,탑성마을,22327,022327
408,54,안골마을,22329,022329
408,55,서울특별시어린이병원.강동-송파예비군,22331,022331
408,56,헌인릉.강남서초예비군훈련장,22333,022333
408,57,헌인농장,22335,022335
408,58,헌인마을.서울농업기술센타,22336,022336
408,59,LH푸르지오,23439,023439
408,60,은곡마을,23413,023413
408,61,은곡마을입구.리엔파크2단지,23537,023537
408,62,대왕초등학교,23414,023414
408,63,광연자동차학원앞,23417,023417
408,64,삼일자동차학원.강남자동차검사소,23418,023418
408,65,복정역,24410,024410
408,66,송파공영차고지(가상),24731,024731
41,1,탄천공영차고지,23764,023764
41,2,한국무역센터.삼성역,23201,023201
41,3,포스코사거리,23202,023202
41,4,한별구립어린이집,23203,023203
41,5,상아아파트.강남구도시관리공단,23204,023204
41,6,강남구청,23176,023176
41,7,청담동래미안아파트,23177,023177
41,8,강남구청역,23128,023128
41,9,임피리얼팰리스호텔워터게이트,23141,023141
41,10,강남YMCA앞,23142,023142
41,11,스포월드.라움아트센터,23271,023271
41,12,KT영동지사,23279,023279
41,13,아가방빌딩.하나은행,23280,023280
41,14,영동중앙교회,23289,023289
41,15,총지사,23512,023512
41,16,럭키아파트,23488,023488
41,17,경남아파트,23481,023481
41,18,도곡한신아파트,23504,023504
41,19,서초노인복지관,22271,022271
41,20,동원산업앞,22306,022306
41,21,구룡사,22304,022304
41,22,구룡사입구,22305,022305
41,23,능인선원앞,23367,023367
41,24,도곡교회.바이오스페이스,23468,023468
41,25,능인선원앞,23365,023365
41,26,구룡사입구,23368,023368
41,27,국악고교사거리,23369,023369
41,28,삼호물산,23370,023370
41,29,원불교앞,23322,023322
41,30,삼익아파트앞,23525,023525
41,31,총지사,23313,023313
41,32,영동중앙교회,23304,023304
41,33,한서병원,23305,023305
41,34,KT영동지사,23278,023278
41,35,스포월드.라움아트센터,23272,023272
41,36,강남YMCA앞,23139,023139
41,37,임페리얼팰리스호텔.워터게이트빌딩,23140,023140
41,38,세관앞,23134,023134
41,39,강남구청역,23135,023135
41,40,삼성동서광아파트,23205,023205
41,41,강남구청앞,23206,023206
41,42,청담역,23207,023207
41,43,상아아파트.강남구도시관리공단,23208,023208
41,44,한별구립어린이집,23209,023209
41,45,포스코사거리,23453,023453
